,ID,session,modality,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,EO+_001,pre,visual,0.0529166666,-0.13229166650000002,-1.6668749979000002,-0.44979166610000004,-0.13229166650000002,0.5820833326,0.1587499998,-0.0793749999,-0.2116666664,-0.4233333328,-0.9524999988,-0.0529166666,-0.2910416663,-0.5291666660000001,-0.3704166662,-0.5027083327,-1.1377083319,0.2116666664,0.26458333300000003,-0.2910416663,-0.2381249997,-0.1852083331,-0.4233333328,-0.7408333324,-0.1587499998,-0.6614583325000001,-0.3704166662,-0.13229166650000002,-0.0793749999,0.0529166666,-0.7143749991,-0.1058333332,-0.0264583333,-0.7408333324,0.2116666664,0.13229166650000002,0.4233333328,-0.1852083331,0.0264583333,-0.6349999992
1,EO+_002,pre,visual,0.9789583321,0.13229166650000002,0.1058333332,0.6349999992,0.7143749991,0.793749999,-0.1852083331,0.9260416655,0.2116666664,0.2116666664,-0.1852083331,0.0,0.6614583325000001,-0.2116666664,0.5556249993,0.5820833326,0.0,0.5820833326,0.793749999,0.13229166650000002,0.8731249989000001,0.6614583325000001,-0.1058333332,0.2910416663,0.0264583333,0.0793749999,0.1852083331,0.0264583333,0.2116666664,-0.2116666664,0.6085416659,-0.3174999996,0.0793749999,0.5556249993,-0.2910416663,0.26458333300000003,-0.8466666656,-0.1852083331,-0.26458333300000003,0.4233333328
2,EO+_003,pre,visual,-0.5027083327,0.1587499998,0.2116666664,3.5983333288000003,1.8785416643000001,1.9579166642,1.7197916645,0.0,1.0583333320000001,-0.2116666664,1.2699999984,0.7408333324,0.13229166650000002,1.9579166642,-0.13229166650000002,-0.6614583325000001,1.8785416643000001,2.3283333304,2.6458333300000003,0.9260416655,-0.9789583321,0.9789583321,-1.8785416643000001,-0.2381249997,-0.4233333328,0.3968749995,-2.7781249965000003,0.5027083327,1.9843749975,1.9049999976,0.7672916657000001,-0.6085416659,-0.9524999988,-3.2543749959,-0.6879166658,-0.0264583333,2.6193749967,-0.8202083323,0.3174999996,-1.2170833318
3,EO+_004,pre,visual,-0.8731249989000001,0.4762499994,-0.1852083331,-0.3968749995,-0.6085416659,-0.2381249997,-0.13229166650000002,-0.8731249989000001,0.1852083331,1.0054166654,-0.8202083323,-0.1058333332,-0.44979166610000004,-0.6349999992,-1.0847916653,-0.4233333328,0.26458333300000003,-0.8466666656,-1.587499998,-1.5081249981,-0.5291666660000001,0.1852083331,-0.1587499998,-0.7143749991,0.4762499994,-0.0264583333,-0.6614583325000001,-0.5556249993,-0.6879166658,-1.0847916653,-0.1587499998,-0.0264583333,-0.5291666660000001,-0.9260416655,-0.1852083331,-1.1906249985000001,0.0529166666,0.4233333328,-1.1906249985000001,-0.3439583329
4,EO+_005,pre,visual,-0.6085416659,-0.9260416655,-0.6349999992,-0.6349999992,-0.5291666660000001,-1.6404166646,-0.793749999,-1.0847916653,-0.5291666660000001,-0.8202083323,-0.8731249989000001,-1.4816666648,-1.6933333312,-2.1431249973,-1.2964583317,-1.2964583317,-0.8466666656,-1.0054166654,-1.6933333312,-0.7143749991,-1.2699999984,-0.8466666656,-0.8466666656,-1.2699999984,-0.7408333324,-1.0583333320000001,-1.7991666644000002,-0.6349999992,-0.2910416663,-1.4022916649000001,-0.0264583333,-1.0318749987,-0.4233333328,-0.8731249989000001,-0.9260416655,-1.4552083315,-1.2699999984,-0.2116666664,-1.6933333312,-0.6614583325000001
5,EO+_006,pre,visual,-0.7408333324,-0.3968749995,-0.44979166610000004,-0.5291666660000001,-0.0529166666,0.2381249997,0.1852083331,-0.0793749999,0.0793749999,0.5291666660000001,-0.6085416659,-0.3704166662,-0.5820833326,-0.3439583329,-0.1852083331,-0.13229166650000002,-0.2116666664,-0.9260416655,-0.1852083331,-0.1058333332,0.2910416663,-0.2116666664,-0.3174999996,-0.6349999992,-0.0529166666,-0.2116666664,-0.7408333324,-1.1377083319,0.5820833326,-0.4233333328,-0.2910416663,0.1058333332,-0.13229166650000002,-0.3439583329,-0.2116666664,-0.4233333328,-0.5291666660000001,-1.4022916649000001,-0.4233333328,-0.44979166610000004
6,EO+_007,pre,visual,0.4762499994,0.0793749999,1.2435416651,0.1058333332,0.793749999,-0.2381249997,0.3439583329,0.0,0.2116666664,0.1058333332,-0.26458333300000003,-0.0793749999,-0.1058333332,-0.6349999992,-0.1058333332,-0.8202083323,0.3174999996,-0.1058333332,-1.0054166654,0.4233333328,0.3704166662,0.0,-0.4762499994,0.0793749999,-0.6614583325000001,0.3174999996,-1.1641666652,-0.3704166662,0.8466666656,-1.3758333316,0.6879166658,-0.3439583329,-0.2381249997,-2.0637499974,-0.3704166662,-1.6933333312,-0.0793749999,-0.2910416663,-0.8995833322000001,-0.5291666660000001
7,EO+_008,pre,visual,0.0,-0.2116666664,-0.6614583325000001,-0.6879166658,-0.793749999,-0.793749999,1.1377083319,0.3439583329,-0.3439583329,-0.2381249997,0.8731249989000001,-1.0583333320000001,1.4287499982,0.13229166650000002,-1.0847916653,-1.1641666652,-0.7408333324,0.1852083331,-0.8202083323,-2.8574999964,-1.9843749975,0.0793749999,0.9789583321,0.26458333300000003,0.3174999996,-0.1852083331,-1.2170833318,-1.4022916649000001,-0.2910416663,-0.6614583325000001,1.1641666652,-2.6722916633000002,-1.2435416651,-1.1112499986,-1.7727083311,0.2116666664,-2.4341666636,-0.4762499994,-0.26458333300000003,0.1587499998
8,EO+_009,pre,visual,-0.6349999992,-0.0264583333,-0.2116666664,0.3968749995,-0.6085416659,-0.3968749995,-0.4762499994,-0.4233333328,-0.6349999992,-1.1377083319,-0.3174999996,-2.1960416639,-1.1906249985000001,-0.2910416663,-1.3758333316,-1.0318749987,-0.2381249997,-0.8995833322000001,-0.6614583325000001,-0.7672916657000001,-0.2910416663,-0.6879166658,-0.3174999996,-0.6349999992,-1.0054166654,-0.44979166610000004,-1.0318749987,-1.6668749979000002,-0.9260416655,-1.2435416651,-0.5556249993,-0.5556249993,-1.2699999984,-1.0583333320000001,-1.0318749987,-2.2754166638,-2.3018749971,-1.9049999976,-1.6668749979000002,-0.9789583321
9,EO+_010,pre,visual,0.3174999996,0.2381249997,-0.2381249997,-0.4762499994,0.13229166650000002,-0.0529166666,0.2910416663,0.8731249989000001,0.2910416663,-0.5027083327,-0.0529166666,0.7408333324,1.1906249985000001,0.2116666664,-0.5820833326,-0.9260416655,0.2910416663,-0.8995833322000001,-1.0847916653,0.0,-0.0529166666,-0.7672916657000001,-1.1112499986,-0.8202083323,0.2116666664,-0.2116666664,-2.0372916641,-3.3337499958000003,0.6085416659,-1.2964583317,0.0529166666,-0.5291666660000001,-0.1587499998,-1.2699999984,-0.9789583321,-0.1852083331,-0.13229166650000002,-0.8995833322000001,-2.7516666632,-0.2910416663
10,EO+_011,pre,visual,-0.8466666656,-0.3174999996,-0.7408333324,-0.3439583329,-0.4762499994,-0.793749999,-0.3439583329,-0.6349999992,-0.9524999988,-1.2964583317,-1.0847916653,-0.8466666656,-0.8466666656,-0.6349999992,-0.6349999992,-0.2381249997,-0.3439583329,-0.8202083323,-0.7672916657000001,-0.7143749991,-0.2381249997,-1.4816666648,-0.8466666656,-1.2699999984,-0.6349999992,-1.0583333320000001,-1.1112499986,-0.8466666656,-0.6614583325000001,-1.1112499986,0.1587499998,-1.2170833318,-0.6085416659,-0.13229166650000002,-0.7143749991,-1.0318749987,-0.5556249993,-2.1960416639,-0.6614583325000001,-1.5345833314000001
11,EO+_012,pre,visual,-0.26458333300000003,1.4022916649000001,0.1587499998,0.3439583329,0.793749999,-0.6085416659,0.2381249997,-0.1852083331,-0.4762499994,0.8466666656,-0.3968749995,0.3174999996,0.3704166662,-1.0583333320000001,0.5556249993,-0.2116666664,0.7143749991,-0.1587499998,-0.4233333328,-0.5556249993,0.13229166650000002,1.4022916649000001,-0.0529166666,0.2116666664,-0.5291666660000001,0.9260416655,-0.1852083331,0.2116666664,0.3174999996,-0.6349999992,-0.7143749991,1.1906249985000001,-0.44979166610000004,-0.3968749995,0.5556249993,-1.6139583313,0.4233333328,-0.9789583321,0.2381249997,0.2116666664
12,EO+_013,pre,visual,-0.0793749999,0.1587499998,-0.0793749999,-0.3439583329,0.0,0.4762499994,-0.1587499998,0.0,0.13229166650000002,-0.44979166610000004,0.2381249997,-0.3174999996,-0.0264583333,0.0,0.7408333324,0.6085416659,-0.1058333332,0.2116666664,-0.5027083327,0.1852083331,0.7143749991,-0.0529166666,-0.3704166662,0.1587499998,0.3704166662,0.0793749999,-0.4233333328,0.2381249997,0.3439583329,-0.26458333300000003,0.5027083327,-0.2116666664,0.2910416663,0.2910416663,0.44979166610000004,-0.2116666664,0.2116666664,-0.3704166662,0.3439583329,-0.2116666664
13,EO+_014,pre,visual,-0.4233333328,-0.8202083323,-0.8202083323,-1.1377083319,-0.8466666656,-1.0583333320000001,-0.0793749999,-0.2116666664,-1.0318749987,-0.5291666660000001,-0.7408333324,-0.8995833322000001,-0.2116666664,-1.1641666652,-0.4762499994,0.3968749995,-1.4816666648,-1.3229166650000002,-0.9524999988,-0.5556249993,-0.5556249993,-1.0054166654,-0.0264583333,-0.3439583329,-1.7462499978000001,-0.8466666656,-0.4233333328,-1.852083331,-1.6933333312,-1.4022916649000001,-1.9049999976,-0.44979166610000004,-0.4233333328,-1.5610416647,-1.0318749987,-1.1906249985000001,-0.5556249993,-0.0793749999,-0.7672916657000001,-1.2435416651
14,EO+_015,pre,visual,0.13229166650000002,-0.4233333328,-0.1058333332,-0.4233333328,-0.13229166650000002,-0.44979166610000004,-0.0529166666,-0.1587499998,-0.7143749991,-0.3174999996,-0.793749999,-0.3968749995,-0.3968749995,-0.5556249993,-0.9789583321,-0.44979166610000004,-0.9789583321,-0.6614583325000001,-0.7143749991,-1.1112499986,-0.7672916657000001,-0.4233333328,-0.5820833326,-0.26458333300000003,-0.2116666664,-0.3704166662,-0.0529166666,-0.8466666656,-0.8466666656,-0.6349999992,-0.8202083323,-0.5291666660000001,-0.8466666656,-0.6349999992,-0.5820833326,-0.9789583321,-0.44979166610000004,-0.4233333328,-0.6879166658,-0.1587499998
15,EO+_016,pre,visual,-0.5291666660000001,-0.26458333300000003,0.0264583333,-0.5027083327,-0.5556249993,0.2910416663,-0.4233333328,-0.5027083327,-0.13229166650000002,-0.4233333328,-0.2381249997,-0.4233333328,-0.3439583329,-0.4233333328,-0.4233333328,-0.2381249997,-0.5291666660000001,0.0,-0.0529166666,-0.1587499998,0.0,-0.2910416663,-0.8995833322000001,-0.5556249993,-0.8995833322000001,-0.3968749995,-0.5291666660000001,-0.0264583333,-0.6085416659,-0.0529166666,-0.3968749995,0.1852083331,-0.0793749999,-0.1587499998,-0.4233333328,-0.5556249993,-0.8995833322000001,-0.9524999988,-0.8466666656,-0.3439583329
16,EO+_017,pre,visual,0.7143749991,1.2170833318,0.0264583333,0.13229166650000002,-0.1058333332,-0.793749999,-0.6349999992,-0.1852083331,-0.0529166666,0.4233333328,-0.793749999,-0.3439583329,-0.1587499998,-0.6085416659,-0.5556249993,-0.3174999996,-0.13229166650000002,-0.6349999992,-1.0318749987,-0.7408333324,-0.5291666660000001,0.3704166662,-0.5820833326,-0.3704166662,-0.3174999996,-0.1058333332,-1.0583333320000001,-0.1852083331,-0.5556249993,-0.7408333324,-0.7408333324,-0.4233333328,-0.5027083327,-1.4816666648,-0.5027083327,-1.4287499982,-0.793749999,-0.8731249989000001,-1.2435416651,-0.2381249997
17,EO+_018,pre,visual,-0.8731249989000001,0.2381249997,-0.26458333300000003,-0.5291666660000001,-0.3968749995,-0.44979166610000004,-0.13229166650000002,0.7408333324,-0.7672916657000001,-0.1587499998,-0.4233333328,0.6349999992,0.0264583333,-0.793749999,-0.2381249997,0.1587499998,-0.7408333324,0.3174999996,0.2381249997,0.0793749999,0.0264583333,0.0,0.3174999996,-0.2116666664,0.6085416659,0.1058333332,0.6614583325000001,0.1587499998,-0.44979166610000004,-0.1587499998,-0.26458333300000003,0.0529166666,-0.5291666660000001,-0.5556249993,0.3174999996,-0.3174999996,0.4762499994,0.1587499998,0.3174999996,-0.4233333328
18,EO+_019,pre,visual,0.26458333300000003,0.8995833322000001,0.6349999992,0.1058333332,1.2964583317,-0.0264583333,0.6614583325000001,-0.3439583329,0.2910416663,0.5291666660000001,0.0,0.3968749995,0.0529166666,0.8466666656,-0.1852083331,0.6085416659,0.0793749999,0.3439583329,0.26458333300000003,0.5556249993,-0.0264583333,0.26458333300000003,0.5556249993,0.6085416659,0.1587499998,0.1852083331,-0.1852083331,0.0264583333,0.3174999996,-0.4233333328,0.0793749999,-0.5291666660000001,-0.1852083331,0.3704166662,0.44979166610000004,0.2116666664,-0.1852083331,0.6349999992,0.2910416663,0.0793749999
19,EO+_020,pre,visual,-0.1058333332,-0.4762499994,0.26458333300000003,0.0264583333,0.26458333300000003,0.0,-0.1587499998,-0.1587499998,-0.3439583329,-0.3174999996,0.0529166666,-0.1587499998,0.1058333332,-0.1587499998,0.0264583333,-0.5291666660000001,-0.1058333332,0.1058333332,0.2116666664,-0.2116666664,-0.0529166666,0.0264583333,-0.3439583329,-0.3968749995,0.0264583333,0.0793749999,-0.13229166650000002,-0.13229166650000002,0.8466666656,-0.5820833326,-0.26458333300000003,0.0,-0.6349999992,-0.3174999996,-0.3174999996,-0.2116666664,0.26458333300000003,-0.3704166662,-0.3968749995,-0.0793749999
20,EO+_021,pre,visual,-0.1587499998,-0.9260416655,-0.6349999992,-0.2116666664,0.0,-0.13229166650000002,0.0529166666,0.6614583325000001,-1.9049999976,-0.4233333328,-1.0583333320000001,-1.4552083315,0.6879166658,-1.4816666648,-1.2699999984,-0.8731249989000001,-2.1166666640000003,-0.8466666656,-0.13229166650000002,-1.5610416647,-1.587499998,-1.2964583317,-1.0583333320000001,-1.7991666644000002,-1.2699999984,-1.4287499982,0.0529166666,-1.4816666648,-2.1695833306,-1.2964583317,-0.6349999992,-1.4816666648,-2.5135416635000003,-1.4552083315,-2.0902083307,-0.4233333328,-1.9049999976,-1.2435416651,-0.2381249997,-1.0054166654
21,EO+_022,pre,visual,0.3174999996,0.6349999992,0.3968749995,0.4762499994,0.2116666664,-0.2116666664,0.0,0.6349999992,0.5291666660000001,0.0,-0.13229166650000002,0.7408333324,0.3174999996,0.13229166650000002,0.2910416663,0.1058333332,0.6879166658,0.0793749999,0.0,0.6879166658,0.2116666664,-0.2381249997,0.1852083331,-0.2116666664,0.3704166662,-0.1587499998,0.0,-0.2910416663,1.7197916645,-0.3968749995,-0.1852083331,0.0529166666,0.6349999992,0.6614583325000001,-0.0529166666,0.0264583333,-0.6349999992,0.1058333332,-0.3968749995,-0.1852083331
22,EO+_023,pre,visual,0.13229166650000002,-0.1852083331,-0.6879166658,-0.0264583333,-0.1058333332,-0.0793749999,-0.5027083327,0.0793749999,-0.0793749999,-0.0264583333,-0.2116666664,0.2116666664,-0.0793749999,0.0,-0.1852083331,-0.26458333300000003,0.3704166662,-0.2910416663,-0.3439583329,0.1587499998,0.0,0.3174999996,-0.5291666660000001,0.2116666664,-0.5556249993,-0.6879166658,-0.2910416663,-0.1852083331,-0.13229166650000002,0.1852083331,-0.44979166610000004,-0.26458333300000003,-0.13229166650000002,0.0264583333,-0.3439583329,0.3439583329,-0.1587499998,0.0,0.13229166650000002,-0.13229166650000002
23,EO+_024,pre,visual,-0.7408333324,-0.4233333328,-0.1058333332,-0.1587499998,0.2381249997,-0.1058333332,-0.0529166666,-0.5291666660000001,-0.2116666664,-0.6349999992,-0.5027083327,-0.4233333328,0.1058333332,-0.3968749995,0.0,-1.0318749987,-0.26458333300000003,-0.6085416659,0.0793749999,0.0264583333,-1.1906249985000001,-0.3968749995,-0.4233333328,-0.4233333328,-0.1058333332,0.0529166666,0.0264583333,-1.2435416651,-0.2381249997,-0.26458333300000003,-0.7408333324,-0.26458333300000003,0.1587499998,-0.6614583325000001,-0.44979166610000004,0.0264583333,-0.0529166666,0.1587499998,-0.2116666664,-0.8466666656
24,EO+_001,post1,visual,-0.6614583325000001,0.0793749999,-0.2381249997,-1.0054166654,-0.3704166662,-0.3704166662,-0.6085416659,-0.3704166662,0.0,0.3174999996,0.3174999996,-0.26458333300000003,-0.1058333332,-0.1587499998,-0.9260416655,0.0,-0.2116666664,-0.0529166666,-0.6349999992,0.0529166666,-0.1587499998,0.0,0.3174999996,0.2910416663,-0.3968749995,0.0529166666,0.2381249997,0.0,0.0,-0.4233333328,-0.1587499998,-0.44979166610000004,-0.5820833326,0.0529166666,-0.0264583333,-0.3174999996,0.5820833326,0.1587499998,-0.6085416659,-0.2116666664
25,EO+_002,post1,visual,-0.1587499998,0.3704166662,0.3704166662,0.7408333324,0.5556249993,0.3968749995,0.44979166610000004,-0.0529166666,0.3439583329,0.793749999,0.7143749991,0.1587499998,0.793749999,0.3174999996,-0.26458333300000003,0.1852083331,0.8466666656,0.4233333328,-0.1852083331,-0.2910416663,0.1587499998,0.3704166662,1.0054166654,0.26458333300000003,-0.0793749999,0.26458333300000003,-0.4233333328,0.2116666664,0.1587499998,-0.1058333332,0.4762499994,0.1058333332,-1.3758333316,-0.1058333332,-0.44979166610000004,-0.8202083323,-0.3704166662,-0.1587499998,0.2116666664,0.2116666664
